ticker,cik,filing_date,open,close,adj_close,yest_open,yest_close,yest_adj_close,curr_mkt_cap
RKT,230498,12/19/03,17.23,17.28,7.26,17.23,17.23,7.24,8.207B
RKT,230498,12/14/04,15.1,15.11,6.49,15.16,15.16,6.51,8.207B
RKT,230498,12/19/05,NA,NA,NA,NA,NA,NA,8.207B
RKT,230498,11/22/06,25,24.95,11.27,25.06,25.06,11.32,8.207B
RKT,230498,11/28/07,25.77,27.1,12.4,25.77,25.77,11.79,8.207B
RKT,230498,11/26/08,31.28,34.02,15.76,32.54,32.54,15.08,8.207B
RKT,230498,11/18/09,48.18,48.23,22.6,48,48,22.49,8.207B
RKT,230498,11/22/10,NA,NA,NA,NA,NA,NA,8.207B
RKT,230498,11/23/11,55.06,53.9,25.91,55.72,55.72,26.78,8.207B
RKT,230498,11/21/12,64.88,64.52,31.42,64.51,64.51,31.41,8.207B
RKT,230498,11/18/13,NA,NA,NA,NA,NA,NA,8.207B
RL,1037038,6/26/98,28.25,28.88,27.02,28.25,28.25,26.43,16.001B
RL,1037038,6/25/99,19.38,19,17.78,18.94,18.94,17.72,16.001B
RL,1037038,6/25/02,23.93,22.19,20.76,23.68,23.68,22.16,16.001B
RL,1037038,6/19/03,26.2,25.99,24.32,26.2,26.2,24.51,16.001B
RL,1037038,6/7/04,NA,NA,NA,NA,NA,NA,16.001B
RL,1037038,7/1/05,43.25,43.8,41.54,43.11,43.11,40.88,16.001B
RL,1037038,6/15/06,53.06,54.7,52.02,52.96,52.96,50.36,16.001B
RL,1037038,5/30/07,91.4,96.41,91.95,93.28,93.28,88.96,16.001B
RL,1037038,5/28/08,66.52,69,65.99,61.75,61.75,59.05,16.001B
RL,1037038,5/27/09,55.26,54.03,51.87,54.38,54.38,52.21,16.001B
RL,1037038,6/2/10,82.58,85.84,82.75,84.55,84.55,81.5,16.001B
RL,1037038,5/26/11,116.21,118.32,114.63,114.7,114.7,111.12,16.001B
RL,1037038,5/24/12,152,148.68,144.82,149.89,149.89,146,16.001B
RL,1037038,5/23/13,179.99,183.69,180.82,188.06,188.06,185.12,16.001B
RL,1037038,5/15/14,147.1,147.47,146.66,147.52,147.52,146.71,16.001B
RLBY,34285,3/21/94,NA,NA,NA,NA,NA,NA,1.8M
RLBY,34285,3/20/95,NA,NA,NA,NA,NA,NA,1.8M
RLBY,34285,3/18/96,NA,NA,NA,NA,NA,NA,1.8M
RLBY,34285,3/16/98,NA,NA,NA,NA,NA,NA,1.8M
RLBY,34285,3/13/03,0.74,0.73,0.73,0.74,0.74,0.74,1.8M
RLBY,34285,3/17/04,1.23,1.28,1.28,1.24,1.24,1.24,1.8M
RLBY,34285,3/30/05,0.3,0.3,0.3,0.31,0.31,0.31,1.8M
RLBY,34285,3/27/09,NA,NA,NA,NA,NA,NA,1.8M
RLBY,34285,3/30/10,NA,NA,NA,NA,NA,NA,1.8M
RLBY,34285,3/8/11,NA,NA,NA,NA,NA,NA,1.8M
RLBY,34285,3/7/12,0.02,0.02,0.02,0.02,0.02,0.02,1.8M
RLBY,34285,2/28/13,0.04,0.04,0.04,0.04,0.04,0.04,1.8M
RLBY,34285,3/28/14,0.1,0.12,0.12,0.1,0.1,0.1,1.8M
RLD,1327471,6/10/11,20.65,20.9,20.9,24.07,24.07,24.07,574.6M
RLD,1327471,5/31/12,11.65,11.97,11.97,11.61,11.61,11.61,574.6M
RLD,1327471,6/6/13,14.5,14.96,14.96,14.45,14.45,14.45,574.6M
RLD,1327471,6/5/14,12.01,12.61,12.61,11.7,11.7,11.7,574.6M
RLGT,1171155,10/1/07,NA,NA,NA,NA,NA,NA,134.9M
RLGT,1171155,9/29/08,NA,NA,NA,NA,NA,NA,134.9M
RLGT,1171155,10/5/09,NA,NA,NA,NA,NA,NA,134.9M
RLGT,1171155,9/27/10,NA,NA,NA,NA,NA,NA,134.9M
RLGT,1171155,10/7/11,2.18,2.18,2.18,2.18,2.18,2.18,134.9M
RLGT,1171155,9/26/12,1.74,1.75,1.75,1.75,1.75,1.75,134.9M
RLGT,1171155,9/30/13,NA,NA,NA,NA,NA,NA,134.9M
RLGT,1171155,9/24/14,3.28,3.3,3.3,3.29,3.29,3.29,134.9M
RLGY,1398987,3/2/12,NA,NA,NA,NA,NA,NA,6.633B
RLGY,1398987,2/25/13,NA,NA,NA,NA,NA,NA,6.633B
RLGY,1398987,2/27/14,46.75,47.49,47.49,46.65,46.65,46.65,6.633B
RLH,1052595,3/18/99,8.12,7.94,7.94,8.19,8.19,8.19,118.7M
RLH,1052595,3/30/01,4.95,5.15,5.15,4.98,4.98,4.98,118.7M
RLH,1052595,3/31/03,NA,NA,NA,NA,NA,NA,118.7M
RLH,1052595,3/26/04,6.5,6.5,6.5,6.5,6.5,6.5,118.7M
RLH,1052595,3/29/05,7.1,7.04,7.04,7.1,7.1,7.1,118.7M
RLH,1052595,3/31/06,13.3,13.3,13.3,13.25,13.25,13.25,118.7M
RLH,1052595,3/16/07,11.55,11.4,11.4,11.49,11.49,11.49,118.7M
RLH,1052595,3/13/08,8.01,8.2,8.2,8.03,8.03,8.03,118.7M
RLH,1052595,3/12/09,2.71,2.8,2.8,2.77,2.77,2.77,118.7M
RLH,1052595,3/11/10,6.56,6.6,6.6,6.6,6.6,6.6,118.7M
RLH,1052595,3/16/11,7.76,7.79,7.79,7.76,7.76,7.76,118.7M
RLH,1052595,3/15/12,7.86,7.81,7.81,7.81,7.81,7.81,118.7M
RLH,1052595,3/14/13,6.93,6.97,6.97,6.94,6.94,6.94,118.7M
RLH,1052595,3/5/14,6.05,6.02,6.02,6.04,6.04,6.04,118.7M
RLI,84246,3/26/96,25.37,25.25,2.59,25.62,25.62,2.63,2.021B
RLI,84246,3/25/97,32.87,32.63,3.41,32.63,32.63,3.41,2.021B
RLI,84246,3/26/98,54.75,54.56,5.8,54.81,54.81,5.82,2.021B
RLI,84246,3/26/99,30,30,4.04,30.12,30.12,4.06,2.021B
RLI,84246,3/29/00,32.06,32.38,4.45,32.31,32.31,4.42,2.021B
RLI,84246,3/26/01,NA,NA,NA,NA,NA,NA,2.021B
RLI,84246,3/22/02,51.1,50.44,7.12,51.2,51.2,7.23,2.021B
RLI,84246,3/12/03,25.6,25.51,7.3,25.52,25.52,7.3,2.021B
RLI,84246,2/27/04,39.65,40,11.59,39.75,39.75,11.51,2.021B
RLI,84246,2/22/05,NA,NA,NA,NA,NA,NA,2.021B
RLI,84246,2/24/06,52.94,53.4,15.89,53,53,15.77,2.021B
RLI,84246,2/28/07,56.3,56.06,16.93,56.31,56.31,17,2.021B
RLI,84246,2/25/08,NA,NA,NA,NA,NA,NA,2.021B
RLI,84246,2/25/09,50.16,49.37,15.41,50.68,50.68,15.82,2.021B
RLI,84246,2/24/10,53.81,53.94,17.2,53.8,53.8,17.16,2.021B
RLI,84246,2/25/11,56.84,57.36,21.2,56.74,56.74,20.97,2.021B
RLI,84246,2/28/12,71.26,70.48,28.51,71.25,71.25,28.82,2.021B
RLI,84246,2/27/13,68.4,68.78,30.54,68.45,68.45,30.39,2.021B
RLI,84246,2/27/14,41.95,42.89,39.87,42.07,42.07,39.11,2.021B
RLJ,1511337,3/8/12,17.65,17.4,15.72,16.92,16.92,15.29,4.401B
RLJ,1511337,2/28/13,21.23,21.39,20.07,21.14,21.14,19.84,4.401B
RLJ,1511337,2/27/14,26.05,25.72,25.05,25.99,25.99,25.31,4.401B
RLJE,1546381,4/10/13,4.94,4.85,4.85,4.9,4.9,4.9,38.0M
RLJE,1546381,3/19/14,4.77,4.77,4.77,4.76,4.76,4.76,38.0M
RLOG,1294250,6/26/08,5.9,5.9,5.9,5.9,5.9,5.9,77.1M
RLOG,1294250,6/25/09,3.75,3.75,3.75,3.51,3.51,3.51,77.1M
RLOG,1294250,6/16/10,5.32,5.2,5.2,5.3,5.3,5.3,77.1M
RLOG,1294250,6/29/11,7.07,7.34,7.34,7.11,7.11,7.11,77.1M
RLOG,1294250,6/8/12,7.86,9.1,9.1,7.64,7.64,7.64,77.1M
RLOG,1294250,6/12/13,5.54,5.31,5.31,5.44,5.44,5.44,77.1M
RLOG,1294250,6/12/14,6.73,6.24,6.24,6.15,6.15,6.15,77.1M
RM,1519401,3/18/13,NA,NA,NA,NA,NA,NA,170.5M
RM,1519401,3/17/14,NA,NA,NA,NA,NA,NA,170.5M
RMBS,917273,12/15/97,NA,NA,NA,NA,NA,NA,1.376B
RMBS,917273,11/30/00,39,38.38,38.38,42.06,42.06,42.06,1.376B
RMBS,917273,11/26/02,9.3,9.23,9.23,9.42,9.42,9.42,1.376B
RMBS,917273,2/13/04,25.08,25.53,25.53,24.35,24.35,24.35,1.376B
RMBS,917273,2/17/05,18.32,17.82,17.82,18.23,18.23,18.23,1.376B
RMBS,917273,2/21/06,NA,NA,NA,NA,NA,NA,1.376B
RMBS,917273,9/14/07,17.29,17.92,17.92,17.4,17.4,17.4,1.376B
RMBS,917273,2/29/08,18.41,18.03,18.03,18.68,18.68,18.68,1.376B
RMBS,917273,2/26/09,9.07,8.56,8.56,8.93,8.93,8.93,1.376B
RMBS,917273,2/26/10,21.78,21.95,21.95,21.48,21.48,21.48,1.376B
RMBS,917273,2/25/11,20.43,21.09,21.09,20.29,20.29,20.29,1.376B
RMBS,917273,2/24/12,7.62,7.52,7.52,7.62,7.62,7.62,1.376B
RMBS,917273,2/22/13,5.82,5.7,5.7,5.77,5.77,5.77,1.376B
RMBS,917273,2/21/14,9.57,9.35,9.35,9.37,9.37,9.37,1.376B
RMCF,785815,5/29/96,9.25,9,1.87,8.5,8.5,1.77,78.4M
RMCF,785815,5/29/97,4,4.5,0.94,4,4,0.83,78.4M
RMCF,785815,6/12/98,6.13,6.13,1.28,6.13,6.13,1.28,78.4M
RMCF,785815,5/24/02,11.85,11.6,3.22,11.7,11.7,3.25,78.4M
RMCF,785815,5/23/03,8.01,8,2.22,8.15,8.15,2.26,78.4M
RMCF,785815,5/25/04,9.25,9.27,4.33,9.16,9.16,4.28,78.4M
RMCF,785815,5/18/05,20.87,20.11,10.09,19.75,19.75,9.91,78.4M
RMCF,785815,5/5/06,14.8,14.8,10.07,14.86,14.86,10.11,78.4M
RMCF,785815,5/14/07,NA,NA,NA,NA,NA,NA,78.4M
RMCF,785815,5/14/08,11.27,11.45,8.61,11.39,11.39,8.56,78.4M
RMCF,785815,5/26/09,NA,NA,NA,NA,NA,NA,78.4M
RMCF,785815,5/18/10,9.51,9.55,7.94,9.48,9.48,7.88,78.4M
RMCF,785815,5/24/11,10.4,10.44,9.13,10.48,10.48,9.08,78.4M
RMCF,785815,5/24/12,10.21,10.3,9.41,10.45,10.45,9.55,78.4M
RMCF,785815,5/29/13,13.24,13.19,12.4,13.3,13.3,12.5,78.4M
RMCF,785815,6/11/14,11.93,11.85,11.64,11.89,11.89,11.68,78.4M
RMCP,1041009,3/31/09,0.62,0.6,0.6,0.62,0.62,0.62,408K
RMCP,1041009,3/31/10,NA,NA,NA,NA,NA,NA,408K
RMCP,1041009,3/31/11,0.38,0.39,0.39,0.4,0.4,0.4,408K
RMCP,1041009,3/30/12,0.32,0.38,0.38,0.38,0.38,0.38,408K
RMCP,1041009,5/2/13,0.08,0.07,0.07,0.08,0.08,0.08,408K
RMCP,1041009,4/14/14,NA,NA,NA,NA,NA,NA,408K
RMD,943819,9/27/96,19.75,19.75,1.18,19.75,19.75,1.18,7.593B
RMD,943819,9/26/97,25.75,25.25,1.51,25.25,25.25,1.51,7.593B
RMD,943819,9/15/98,44,45.38,2.7,44.5,44.5,2.65,7.593B
RMD,943819,9/15/99,28.75,28,3.34,28.38,28.38,3.38,7.593B
RMD,943819,9/25/00,NA,NA,NA,NA,NA,NA,7.593B
RMD,943819,9/20/01,46.1,46.21,11.02,46.33,46.33,11.05,7.593B
RMD,943819,9/11/02,31.4,31.5,7.51,31.29,31.29,7.46,7.593B
RMD,943819,9/12/03,42.46,42.68,10.18,42.46,42.46,10.12,7.593B
RMD,943819,8/31/04,47,47.77,11.39,47.4,47.4,11.3,7.593B
RMD,943819,9/13/05,73.4,74.02,17.65,74.03,74.03,17.65,7.593B
RMD,943819,9/12/06,39.21,40.03,19.09,39.04,39.04,18.62,7.593B
RMD,943819,8/28/07,41.68,40.99,19.55,41.76,41.76,19.91,7.593B
RMD,943819,8/28/08,46.92,47.14,22.48,46.71,46.71,22.28,7.593B
RMD,943819,8/21/09,45.09,45.2,21.56,45.14,45.14,21.53,7.593B
RMD,943819,8/17/10,63.07,64.19,30.61,62.81,62.81,29.95,7.593B
RMD,943819,8/17/11,29.4,29.05,27.71,29.11,29.11,27.76,7.593B
RMD,943819,8/14/12,36.42,36.45,34.77,36.26,36.26,34.58,7.593B
RMD,943819,8/13/13,49.8,49.17,47.66,49.7,49.7,48.17,7.593B
RMD,943819,8/8/14,49.79,50.39,49.85,49.97,49.97,49.43,7.593B
RMES,1358654,5/4/09,NA,NA,NA,NA,NA,NA,2.0M
RMES,1358654,4/30/10,0.5,0.5,0.5,0.5,0.5,0.5,2.0M
RMES,1358654,5/2/11,NA,NA,NA,NA,NA,NA,2.0M
RMES,1358654,3/23/12,0.51,0.51,0.51,0.51,0.51,0.51,2.0M
RMES,1358654,4/22/13,NA,NA,NA,NA,NA,NA,2.0M
RMES,1358654,4/30/14,0.12,0.12,0.12,0.12,0.12,0.12,2.0M
RMGI,1350421,8/20/09,100,92,92,100,100,100,119K
RMGI,1350421,8/27/10,2.6,2.23,2.23,2.6,2.6,2.6,119K
RMGI,1350421,9/16/11,4.6,4.6,4.6,4.6,4.6,4.6,119K
RMGI,1350421,9/13/12,1.4,1.3,1.3,1.4,1.4,1.4,119K
RMGI,1350421,8/29/13,0.02,0.02,0.02,0.01,0.01,0.01,119K
RMGI,1350421,9/15/14,NA,NA,NA,NA,NA,NA,119K
RMGN,1512074,3/22/12,NA,NA,NA,NA,NA,NA,15.6M
RMGN,1512074,3/14/13,9.93,9.93,9.93,9.93,9.93,9.93,15.6M
RMGN,1512074,3/31/14,NA,NA,NA,NA,NA,NA,15.6M
RMKR,1094007,3/29/01,0.84,0.91,4.53,0.94,0.94,4.69,490K
RMKR,1094007,3/28/03,0.61,0.65,3.25,0.58,0.58,2.9,490K
RMKR,1094007,3/18/04,2.42,2.79,13.95,2.4,2.4,12,490K
RMKR,1094007,3/18/05,0.67,0.64,3.2,0.66,0.66,3.3,490K
RMKR,1094007,3/10/06,3.5,3.58,3.58,3.5,3.5,3.5,490K
RMKR,1094007,2/26/07,NA,NA,NA,NA,NA,NA,490K
RMKR,1094007,3/11/08,3.05,2.94,2.94,2.99,2.99,2.99,490K
RMKR,1094007,3/31/09,0.72,0.61,0.61,0.75,0.75,0.75,490K
RMKR,1094007,3/31/10,1.38,1.5,1.5,1.43,1.43,1.43,490K
RMKR,1094007,3/4/11,1.29,1.29,1.29,1.32,1.32,1.32,490K
RMKR,1094007,3/30/12,0.85,0.83,0.83,0.84,0.84,0.84,490K
RMKR,1094007,4/1/13,NA,NA,NA,NA,NA,NA,490K
RMKR,1094007,4/1/14,0.21,0.22,0.22,0.21,0.21,0.21,490K
RMLX,1021096,3/31/09,NA,NA,NA,NA,NA,NA,385K
RMLX,1021096,3/25/10,NA,NA,NA,NA,NA,NA,385K
RMLX,1021096,4/1/11,2.25,2.25,2.25,2,2,2,385K
RMLX,1021096,3/30/12,3.1,3.1,3.1,3.1,3.1,3.1,385K
RMLX,1021096,4/16/13,1.2,1.2,1.2,1.2,1.2,1.2,385K
RMLX,1021096,3/31/14,NA,NA,NA,NA,NA,NA,385K
RMRK,1424455,12/1/08,NA,NA,NA,NA,NA,NA,1.1M
RMRK,1424455,1/15/10,NA,NA,NA,NA,NA,NA,1.1M
RMRK,1424455,12/14/10,0.26,0.36,0.36,0.23,0.23,0.23,1.1M
RMRK,1424455,12/14/11,0.21,0.21,0.21,0.21,0.21,0.21,1.1M
RMRK,1424455,11/30/12,0.2,0.2,0.2,0.2,0.2,0.2,1.1M
RMRK,1424455,11/15/13,0.16,0.16,0.16,0.16,0.16,0.16,1.1M
RMTI,1041024,3/24/08,NA,NA,NA,NA,NA,NA,364.1M
RMTI,1041024,3/16/09,NA,NA,NA,NA,NA,NA,364.1M
RMTI,1041024,3/12/10,6.15,6.05,6.05,6.14,6.14,6.14,364.1M
RMTI,1041024,3/7/11,NA,NA,NA,NA,NA,NA,364.1M
RMTI,1041024,3/5/12,NA,NA,NA,NA,NA,NA,364.1M
RMTI,1041024,3/18/13,NA,NA,NA,NA,NA,NA,364.1M
RMTI,1041024,3/7/14,13.55,14.11,14.11,13.39,13.39,13.39,364.1M
RNBI,1522538,9/12/12,NA,NA,NA,NA,NA,NA,4.1M
RNBI,1522538,10/30/13,0.51,0.51,0.51,0.51,0.51,0.51,4.1M
RNER,1369140,7/28/08,NA,NA,NA,NA,NA,NA,73K
RNER,1369140,6/22/09,NA,NA,NA,NA,NA,NA,73K
RNER,1369140,8/16/10,NA,NA,NA,NA,NA,NA,73K
RNER,1369140,7/29/11,NA,NA,NA,NA,NA,NA,73K
RNER,1369140,1/17/13,0,0,0.12,0,0,0.12,73K
RNET,1162112,3/30/11,18.64,18.82,18.82,18.23,18.23,18.23,739.8M
RNET,1162112,3/8/12,17.29,17.04,17.04,17.36,17.36,17.36,739.8M
RNET,1162112,3/7/13,20.97,21.28,21.28,21.03,21.03,21.03,739.8M
RNET,1162112,3/7/14,50.37,52.46,52.46,50.04,50.04,50.04,739.8M
RNF,1525998,12/14/11,18.19,17.34,14.36,18.4,18.4,15.23,362.2M
RNF,1525998,3/18/13,NA,NA,NA,NA,NA,NA,362.2M
RNF,1525998,3/17/14,NA,NA,NA,NA,NA,NA,362.2M
RNGC,1434740,6/25/09,NA,NA,NA,NA,NA,NA,168K
RNGC,1434740,6/29/10,0.41,0.57,0.57,0.55,0.55,0.55,168K
RNGC,1434740,6/29/11,0.45,0.42,0.42,0.45,0.45,0.45,168K
RNGC,1434740,5/23/12,0.05,0.05,0.05,0.05,0.05,0.05,168K
RNGC,1434740,7/12/13,0.01,0.01,0.01,0.01,0.01,0.01,168K
RNN,1228627,3/16/09,NA,NA,NA,NA,NA,NA,133.7M
RNN,1228627,3/31/10,1.6,1.62,1.62,1.62,1.62,1.62,133.7M
RNN,1228627,3/16/11,1.42,1.42,1.42,1.41,1.41,1.41,133.7M
RNN,1228627,3/16/12,0.49,0.51,0.51,0.5,0.5,0.5,133.7M
RNN,1228627,3/22/13,0.32,0.32,0.32,0.32,0.32,0.32,133.7M
RNN,1228627,3/21/14,1.35,1.3,1.3,1.32,1.32,1.32,133.7M
RNO,1490630,3/18/11,25.63,25.6,17.65,25.6,25.6,17.65,68.4M
RNO,1490630,3/15/12,20.39,20.45,15.3,20.28,20.28,15.18,68.4M
RNO,1490630,3/8/13,13.77,13.69,11.46,13.92,13.92,11.65,68.4M
RNO,1490630,3/14/14,12.59,12.46,11.93,12.64,12.64,12.1,68.4M
RNR,913144,3/24/97,NA,NA,NA,NA,NA,NA,3.771B
RNR,913144,3/31/98,49.75,50,12.21,49.75,49.75,12.14,3.771B
RNR,913144,3/31/99,35,34.94,8.8,35,35,8.81,3.771B
RNR,913144,3/30/00,38.06,39.38,10.31,38.25,38.25,10.01,3.771B
RNR,913144,4/2/01,NA,NA,NA,NA,NA,NA,3.771B
RNR,913144,4/1/02,NA,NA,NA,NA,NA,NA,3.771B
RNR,913144,3/31/03,NA,NA,NA,NA,NA,NA,3.771B
RNR,913144,3/15/04,NA,NA,NA,NA,NA,NA,3.771B
RNR,913144,3/31/05,46.76,46.7,40.15,46.65,46.65,40.1,3.771B
RNR,913144,3/3/06,44.16,43.59,37.98,44.16,44.16,38.48,3.771B
RNR,913144,3/1/07,50.6,51.13,45.3,51.28,51.28,45.43,3.771B
RNR,913144,2/22/08,54.35,55.63,50.06,54.01,54.01,48.6,3.771B
RNR,913144,2/20/09,42.05,45.44,41.64,44.81,44.81,41.06,3.771B
RNR,913144,2/19/10,54.02,54.5,50.92,54.13,54.13,50.57,3.771B
RNR,913144,2/25/11,66.99,67.14,63.82,66.83,66.83,63.52,3.771B
RNR,913144,2/23/12,72.7,73.53,70.97,72.54,72.54,70.02,3.771B
RNR,913144,2/22/13,85.16,86.06,84.25,84.63,84.63,82.85,3.771B
RNR,913144,2/21/14,95.17,94.96,94.14,94.99,94.99,94.17,3.771B
RNRG,1452274,12/7/09,NA,NA,NA,NA,NA,NA,40K
RNRG,1452274,12/29/10,0.04,0.03,0.03,0.03,0.03,0.03,40K
RNRG,1452274,1/13/12,0,0,0,0,0,0,40K
RNST,715072,3/31/95,37.25,37.25,4.02,37.25,37.25,4.02,938.5M
RNST,715072,4/1/96,NA,NA,NA,NA,NA,NA,938.5M
RNST,715072,3/31/99,33,32.62,8.64,33.25,33.25,8.8,938.5M
RNST,715072,3/10/03,NA,NA,NA,NA,NA,NA,938.5M
RNST,715072,3/11/04,32.65,32.38,15.03,32.95,32.95,15.21,938.5M
RNST,715072,3/14/05,NA,NA,NA,NA,NA,NA,938.5M
RNST,715072,3/9/06,35.55,34.75,16.9,35.74,35.74,17.38,938.5M
RNST,715072,3/7/07,24.55,23.7,17.69,25.08,25.08,18.72,938.5M
RNST,715072,3/12/08,20.77,20.24,15.69,20.72,20.72,15.93,938.5M
RNST,715072,3/6/09,8.3,8.44,6.72,8.18,8.18,6.51,938.5M
RNST,715072,3/5/10,15.81,16.18,13.54,15.74,15.74,13.17,938.5M
RNST,715072,3/9/11,16,15.82,13.84,15.99,15.99,13.99,938.5M
RNST,715072,3/8/12,14.86,15.07,13.84,14.79,14.79,13.58,938.5M
RNST,715072,3/8/13,22.72,22.44,21.46,22.45,22.45,21.47,938.5M
RNST,715072,3/11/14,29.69,29.15,28.64,29.74,29.74,29.22,938.5M
RNWK,1046327,3/7/02,6.59,6.73,18.09,6.62,6.62,17.8,254.8M
RNWK,1046327,3/28/03,4.39,4.32,11.61,4.41,4.41,11.86,254.8M
RNWK,1046327,3/15/04,NA,NA,NA,NA,NA,NA,254.8M
RNWK,1046327,3/10/05,5.94,5.83,15.67,5.94,5.94,15.97,254.8M
RNWK,1046327,3/16/06,8.32,8.28,22.26,8.27,8.27,22.23,254.8M
RNWK,1046327,3/1/07,8,8.1,21.78,8.16,8.16,21.94,254.8M
RNWK,1046327,2/29/08,5.9,5.85,15.73,5.94,5.94,15.97,254.8M
RNWK,1046327,3/2/09,NA,NA,NA,NA,NA,NA,254.8M
RNWK,1046327,3/10/10,5.13,5.32,14.3,5.1,5.1,13.71,254.8M
RNWK,1046327,3/16/11,3.62,3.64,9.79,3.64,3.64,9.79,254.8M
RNWK,1046327,3/1/12,10.18,10.05,10.05,10.15,10.15,10.15,254.8M
RNWK,1046327,3/18/13,NA,NA,NA,NA,NA,NA,254.8M
RNWK,1046327,3/6/14,7.53,7.46,7.46,7.48,7.48,7.48,254.8M
ROC,1315695,3/31/06,23.15,23.02,21.41,23.1,23.1,21.49,5.682B
ROC,1315695,3/16/07,27.27,27.37,25.46,27.27,27.27,25.37,5.682B
ROC,1315695,2/29/08,31.08,30.69,28.55,31.57,31.57,29.37,5.682B
ROC,1315695,3/2/09,NA,NA,NA,NA,NA,NA,5.682B
ROC,1315695,2/26/10,24.31,23.99,22.32,24.2,24.2,22.51,5.682B
ROC,1315695,2/28/11,NA,NA,NA,NA,NA,NA,5.682B
ROC,1315695,2/23/12,54.37,54.58,50.77,54.12,54.12,50.34,5.682B
ROC,1315695,2/25/13,NA,NA,NA,NA,NA,NA,5.682B
ROC,1315695,3/4/14,80.99,81.65,80.23,79.65,79.65,78.26,5.682B
ROCK,912562,1/24/97,22.25,22.19,13.6,22.56,22.56,13.83,470.0M
ROCK,912562,2/3/98,20.5,20.88,12.79,20.75,20.75,12.72,470.0M
ROCK,912562,2/4/99,20.62,20.62,12.64,21.25,21.25,13.02,470.0M
ROCK,912562,2/1/00,19.5,17.37,10.68,18.25,18.25,11.22,470.0M
ROCK,912562,2/22/01,14.5,14.37,8.9,14.5,14.5,8.98,470.0M
ROCK,912562,3/28/02,21.21,21.76,13.61,21.09,21.09,13.19,470.0M
ROCK,912562,3/31/03,NA,NA,NA,NA,NA,NA,470.0M
ROCK,912562,2/25/04,24,24.1,15.29,24,24,15.23,470.0M
ROCK,912562,3/11/05,23.57,23.58,22.6,23.2,23.2,22.23,470.0M
ROCK,912562,3/16/06,26.89,26.84,25.96,26.84,26.84,25.96,470.0M
ROCK,912562,3/1/07,22.84,22.8,22.23,23.25,23.25,22.67,470.0M
ROCK,912562,2/27/08,11.25,12.12,11.94,11.48,11.48,11.31,470.0M
ROCK,912562,2/26/09,7.6,6.49,6.49,7.45,7.45,7.45,470.0M
ROCK,912562,2/25/10,12.8,11.12,11.12,13.7,13.7,13.7,470.0M
ROCK,912562,2/25/11,10.49,10.79,10.79,10.47,10.47,10.47,470.0M
ROCK,912562,2/24/12,15.06,14.95,14.95,16,16,16,470.0M
ROCK,912562,2/22/13,19.73,18.11,18.11,17.01,17.01,17.01,470.0M
ROCK,912562,2/20/14,18.15,18.9,18.9,18.11,18.11,18.11,470.0M
ROCM,868368,12/18/98,13.62,13.62,6.81,13.62,13.62,6.81,N/A
ROCM,868368,12/17/99,7.09,6.94,3.47,7.12,7.12,3.56,N/A
ROCM,868368,12/20/00,6.13,5.94,2.97,6.06,6.06,3.03,N/A
ROCM,868368,12/12/01,6.1,6.48,3.24,6.5,6.5,3.25,N/A
ROCM,868368,12/18/02,8.27,8.31,4.16,8.5,8.5,4.25,N/A
ROCM,868368,12/17/03,9.45,9.3,4.65,9.23,9.23,4.61,N/A
ROCM,868368,12/15/04,9.53,9.5,4.75,9.59,9.59,4.8,N/A
ROCM,868368,12/22/05,9.35,9.99,4.99,9.66,9.66,4.83,N/A
ROCM,868368,12/26/06,NA,NA,NA,NA,NA,NA,N/A
ROCM,868368,12/4/07,12.4,12.4,12.4,12.4,12.4,12.4,N/A
ROCM,868368,12/12/08,13.21,13.35,13.35,13.03,13.03,13.03,N/A
ROCM,868368,12/11/09,11.16,11.18,11.18,11.13,11.13,11.13,N/A
ROCM,868368,12/10/10,11.15,11.42,11.42,11.16,11.16,11.16,N/A
ROCM,868368,12/9/11,6.86,6.93,6.93,6.85,6.85,6.85,N/A
ROCM,868368,12/19/12,9.55,9.76,9.76,9.51,9.51,9.51,N/A
ROFO,828064,3/13/01,7.06,6.88,6.11,6.88,6.88,6.11,58.2M
ROFO,828064,3/29/02,NA,NA,NA,NA,NA,NA,58.2M
ROFO,828064,3/7/03,5.21,5,4.44,5.2,5.2,4.62,58.2M
ROFO,828064,3/30/04,6.57,6.55,5.82,6.55,6.55,5.82,58.2M
ROFO,828064,4/15/05,2.75,2.74,2.43,2.75,2.75,2.44,58.2M
ROFO,828064,3/31/06,3.85,3.83,3.4,3.81,3.81,3.39,58.2M
ROFO,828064,3/28/07,2.39,2.39,2.12,2.39,2.39,2.12,58.2M
ROFO,828064,3/14/08,1.5,1.49,1.32,1.51,1.51,1.34,58.2M
ROFO,828064,4/15/09,0.23,0.5,0.44,0.24,0.24,0.21,58.2M
ROG,84748,3/31/94,26.75,25.75,6.44,26.62,26.62,6.66,1.284B
ROG,84748,3/29/95,51.5,52.38,13.09,51.38,51.38,12.84,1.284B
ROG,84748,3/29/96,22.5,23.12,11.56,22.5,22.5,11.25,1.284B
ROG,84748,3/26/97,27.75,28,14,27.88,27.88,13.94,1.284B
ROG,84748,3/20/98,38,38.19,19.09,38.19,38.19,19.09,1.284B
ROG,84748,3/25/99,23.88,24.25,12.12,24,24,12,1.284B
ROG,84748,3/29/00,63.25,63.38,31.69,63.25,63.25,31.62,1.284B
ROG,84748,3/26/01,NA,NA,NA,NA,NA,NA,1.284B
